snapshot_day,threshold,weighted_f1,model,training_scenario
0,0.29,0.3584957596571032,XGBoost,oulad_source
35,0.64,0.35633595284873004,XGBoost,oulad_source
60,0.46,0.35632527122523644,XGBoost,oulad_source
60,0.36,0.35617194507692557,XGBoost,oulad_source
35,0.35,0.3545108005082417,XGBoost,oulad_source
35,0.36,0.35366138604606107,XGBoost,oulad_source
0,0.71,0.35201020319429716,XGBoost,oulad_source
60,0.48,0.35163188871053647,XGBoost,oulad_source
60,0.35,0.35100353404013307,XGBoost,oulad_source
60,0.34,0.34998392799741995,XGBoost,oulad_source
35,0.34,0.3499779832672645,XGBoost,oulad_source
60,0.47,0.3498083100196829,XGBoost,oulad_source
60,0.33,0.34866707997519325,XGBoost,oulad_source
60,0.49,0.345791283131859,XGBoost,oulad_source
75,0.41,0.3456640388114055,XGBoost,oulad_source
75,0.44,0.34468476760239575,XGBoost,oulad_source
35,0.65,0.3445048691033327,XGBoost,oulad_source
60,0.32,0.3444112372982585,XGBoost,oulad_source
35,0.33,0.34420505833260384,XGBoost,oulad_source
75,0.39,0.34365468157870954,XGBoost,oulad_source
75,0.38,0.3429828420589586,XGBoost,oulad_source
60,0.5,0.34285714285714036,XGBoost,oulad_source
75,0.4,0.3427419354838761,XGBoost,oulad_source
75,0.42,0.3422459893048169,XGBoost,oulad_source
60,0.51,0.3419726421886232,XGBoost,oulad_source
75,0.43,0.34170522141441184,XGBoost,oulad_source
75,0.37,0.3410448388996442,XGBoost,oulad_source
35,0.32,0.3409354785204635,XGBoost,oulad_source
0,0.72,0.339918706872107,XGBoost,oulad_source
35,0.31,0.3395315141270004,XGBoost,oulad_source
75,0.36,0.3394971613949779,XGBoost,oulad_source
75,0.46,0.33858963037719314,XGBoost,oulad_source
60,0.31,0.33771041823334685,XGBoost,oulad_source
75,0.35,0.3368750000000064,XGBoost,oulad_source
0,0.73,0.33677500746987354,XGBoost,oulad_source
75,0.45,0.3364193819886997,XGBoost,oulad_source
60,0.3,0.336155045667179,XGBoost,oulad_source
60,0.52,0.33597818001487617,XGBoost,oulad_source
35,0.3,0.33588685916320643,XGBoost,oulad_source
60,0.53,0.3346685618296931,XGBoost,oulad_source
75,0.34,0.33453183520599905,XGBoost,oulad_source
75,0.33,0.3316241785224304,XGBoost,oulad_source
75,0.32,0.33018932874355283,XGBoost,oulad_source
35,0.66,0.3300261096605803,XGBoost,oulad_source
0,0.74,0.3298910536214936,XGBoost,oulad_source
60,0.29,0.32982945403839237,XGBoost,oulad_source
75,0.47,0.3293624820002625,XGBoost,oulad_source
35,0.29,0.3289685274523085,XGBoost,oulad_source
60,0.54,0.32769726247987113,XGBoost,oulad_source
75,0.31,0.32623927706110367,XGBoost,oulad_source
35,0.27,0.32608214733424284,XGBoost,oulad_source
35,0.28,0.32579287539453505,XGBoost,oulad_source
75,0.48,0.3251900108577635,XGBoost,oulad_source
75,0.3,0.3246810382754145,XGBoost,oulad_source
60,0.28,0.3239968936059987,XGBoost,oulad_source
35,0.26,0.321997759387059,XGBoost,oulad_source
75,0.49,0.321057870041234,XGBoost,oulad_source
60,0.27,0.319803813622935,XGBoost,oulad_source
35,0.25,0.3190114739629045,XGBoost,oulad_source
60,0.55,0.3183016511724718,XGBoost,oulad_source
75,0.29,0.3170965806838708,XGBoost,oulad_source
35,0.67,0.3157329033991726,XGBoost,oulad_source
35,0.24,0.31564738864082115,XGBoost,oulad_source
0,0.75,0.3153613671131702,XGBoost,oulad_source
60,0.26,0.3152352429716869,XGBoost,oulad_source
75,0.28,0.31504648226788334,XGBoost,oulad_source
75,0.5,0.31457991344575365,XGBoost,oulad_source
35,0.23,0.3125296148378533,XGBoost,oulad_source
60,0.56,0.3122302158273389,XGBoost,oulad_source
60,0.57,0.3101955515748629,XGBoost,oulad_source
60,0.25,0.3091052460689207,XGBoost,oulad_source
75,0.27,0.30849354534878054,XGBoost,oulad_source
35,0.22,0.3078711391563997,XGBoost,oulad_source
60,0.24,0.30625307730181545,XGBoost,oulad_source
35,0.21,0.3036737884314477,XGBoost,oulad_source
35,0.68,0.3029131575314151,XGBoost,oulad_source
75,0.26,0.30241355426501904,XGBoost,oulad_source
35,0.2,0.300964341780641,XGBoost,oulad_source
60,0.23,0.3009624555622934,XGBoost,oulad_source
60,0.58,0.29945694336695183,XGBoost,oulad_source
35,0.19,0.2989697237848154,XGBoost,oulad_source
75,0.51,0.29643410852713076,XGBoost,oulad_source
75,0.25,0.2963493199713745,XGBoost,oulad_source
35,0.18,0.29597557936702945,XGBoost,oulad_source
0,0.76,0.2958881235650208,XGBoost,oulad_source
75,0.52,0.2958560873755209,XGBoost,oulad_source
60,0.22,0.2953076120959273,XGBoost,oulad_source
35,0.17,0.29404153059335447,XGBoost,oulad_source
35,0.16,0.2917606879306912,XGBoost,oulad_source
60,0.21,0.29074462930059186,XGBoost,oulad_source
35,0.69,0.2902765896777925,XGBoost,oulad_source
35,0.15,0.2892990710580009,XGBoost,oulad_source
75,0.24,0.2884416670767182,XGBoost,oulad_source
60,0.59,0.2881328861204286,XGBoost,oulad_source
35,0.14,0.28665312462657033,XGBoost,oulad_source
35,0.13,0.2853496378962087,XGBoost,oulad_source
75,0.53,0.28471644769665627,XGBoost,oulad_source
75,0.23,0.28428504011326783,XGBoost,oulad_source
35,0.12,0.283943329397847,XGBoost,oulad_source
60,0.2,0.2833891441476465,XGBoost,oulad_source
35,0.11,0.2831410407346084,XGBoost,oulad_source
35,0.1,0.2823722552841913,XGBoost,oulad_source
35,0.09,0.2821082154960572,XGBoost,oulad_source
35,0.08,0.2815899215537326,XGBoost,oulad_source
35,0.07,0.2809508568768088,XGBoost,oulad_source
60,0.6,0.2808411988739861,XGBoost,oulad_source
35,0.06,0.2805345729226915,XGBoost,oulad_source
35,0.05,0.280241467378658,XGBoost,oulad_source
75,0.22,0.2799308588064113,XGBoost,oulad_source
60,0.19,0.27840504144941125,XGBoost,oulad_source
0,0.77,0.27807201032534057,XGBoost,oulad_source
75,0.54,0.2763723971777654,XGBoost,oulad_source
75,0.21,0.2752722303046399,XGBoost,oulad_source
35,0.7,0.2749191414289965,XGBoost,oulad_source
60,0.18,0.2736704160751285,XGBoost,oulad_source
75,0.55,0.2735733099209826,XGBoost,oulad_source
75,0.2,0.27029320660245876,XGBoost,oulad_source
60,0.61,0.2701495102251248,XGBoost,oulad_source
60,0.17,0.26925525143220363,XGBoost,oulad_source
75,0.19,0.266830668306689,XGBoost,oulad_source
75,0.56,0.26620538965768337,XGBoost,oulad_source
0,0.78,0.2654231755654037,XGBoost,oulad_source
60,0.16,0.26354138025844975,XGBoost,oulad_source
75,0.18,0.2602089268755993,XGBoost,oulad_source
60,0.15,0.2581206885004304,XGBoost,oulad_source
60,0.62,0.25659978880675827,XGBoost,oulad_source
60,0.14,0.2542734341677827,XGBoost,oulad_source
75,0.17,0.25339193579209435,XGBoost,oulad_source
35,0.71,0.2533312911625104,XGBoost,oulad_source
75,0.57,0.252591894439208,XGBoost,oulad_source
60,0.13,0.25139755065110825,XGBoost,oulad_source
75,0.16,0.2492667532949749,XGBoost,oulad_source
60,0.12,0.2490131160066168,XGBoost,oulad_source
60,0.11,0.24708477781279065,XGBoost,oulad_source
0,0.79,0.24659805882066424,XGBoost,oulad_source
60,0.1,0.24486226497594618,XGBoost,oulad_source
75,0.15,0.24397785287985002,XGBoost,oulad_source
60,0.09,0.24338493035951997,XGBoost,oulad_source
60,0.08,0.24330164217804187,XGBoost,oulad_source
75,0.58,0.24245985115550328,XGBoost,oulad_source
60,0.07,0.24225300205767158,XGBoost,oulad_source
60,0.06,0.2413413290906818,XGBoost,oulad_source
60,0.05,0.24124347268451593,XGBoost,oulad_source
60,0.63,0.24075760335093774,XGBoost,oulad_source
75,0.14,0.24061200964125304,XGBoost,oulad_source
35,0.72,0.2400000000000045,XGBoost,oulad_source
75,0.13,0.235779284959618,XGBoost,oulad_source
75,0.12,0.2335065973610607,XGBoost,oulad_source
0,0.8,0.2320874650394138,XGBoost,oulad_source
35,0.73,0.23140229143134208,XGBoost,oulad_source
75,0.11,0.2302243211334171,XGBoost,oulad_source
60,0.64,0.22965779467680572,XGBoost,oulad_source
75,0.1,0.22731688362153213,XGBoost,oulad_source
75,0.09,0.22604517059106696,XGBoost,oulad_source
75,0.08,0.22448785135779437,XGBoost,oulad_source
75,0.07,0.22302158273381786,XGBoost,oulad_source
75,0.06,0.22230595327807573,XGBoost,oulad_source
75,0.05,0.22226397369657605,XGBoost,oulad_source
75,0.59,0.2212299573777148,XGBoost,oulad_source
60,0.65,0.2163424124513615,XGBoost,oulad_source
75,0.6,0.21436004162330927,XGBoost,oulad_source
35,0.74,0.2136243386243427,XGBoost,oulad_source
0,0.81,0.2058807776766141,XGBoost,oulad_source
60,0.66,0.20226055919095728,XGBoost,oulad_source
35,0.75,0.19880851063830174,XGBoost,oulad_source
75,0.61,0.19576832656550577,XGBoost,oulad_source
60,0.67,0.18858662303129425,XGBoost,oulad_source
75,0.62,0.18213814342278964,XGBoost,oulad_source
60,0.68,0.17723102585487852,XGBoost,oulad_source
0,0.82,0.17268174753928783,XGBoost,oulad_source
75,0.63,0.16380866425992818,XGBoost,oulad_source
35,0.76,0.16096011295446838,XGBoost,oulad_source
60,0.69,0.1607635206786845,XGBoost,oulad_source
75,0.64,0.15370455591348406,XGBoost,oulad_source
0,0.83,0.14999700006000105,XGBoost,oulad_source
75,0.65,0.14721050164088179,XGBoost,oulad_source
75,0.66,0.14614472123368957,XGBoost,oulad_source
60,0.7,0.14492753623188354,XGBoost,oulad_source
75,0.67,0.13584723229393317,XGBoost,oulad_source
75,0.68,0.1343101343101347,XGBoost,oulad_source
35,0.77,0.13246471226927503,XGBoost,oulad_source
0,0.84,0.13040502706402232,XGBoost,oulad_source
60,0.71,0.1293160325489329,XGBoost,oulad_source
75,0.69,0.12782694198623437,XGBoost,oulad_source
75,0.7,0.11986131748390327,XGBoost,oulad_source
60,0.72,0.11477247253978892,XGBoost,oulad_source
75,0.71,0.11077694235589007,XGBoost,oulad_source
35,0.78,0.10790697674418816,XGBoost,oulad_source
60,0.73,0.10672116257947287,XGBoost,oulad_source
35,0.79,0.10254476908577019,XGBoost,oulad_source
0,0.85,0.10100611560465719,XGBoost,oulad_source
60,0.74,0.09109826589595348,XGBoost,oulad_source
75,0.72,0.09088575096277307,XGBoost,oulad_source
35,0.8,0.08610417067076861,XGBoost,oulad_source
60,0.75,0.08463148105091814,XGBoost,oulad_source
75,0.73,0.07698309492847877,XGBoost,oulad_source
60,0.76,0.07016717683070381,XGBoost,oulad_source
35,0.81,0.06543887147335563,XGBoost,oulad_source
75,0.74,0.0649590705043572,XGBoost,oulad_source
0,0.86,0.06380502498802033,XGBoost,oulad_source
60,0.77,0.0615164520743918,XGBoost,oulad_source
60,0.78,0.05452352231604326,XGBoost,oulad_source
0,0.87,0.04651486665274071,XGBoost,oulad_source
35,0.82,0.04462151394422407,XGBoost,oulad_source
75,0.75,0.04238197424892715,XGBoost,oulad_source
60,0.79,0.03901487442087284,XGBoost,oulad_source
75,0.76,0.03341417407706826,XGBoost,oulad_source
60,0.8,0.03207500616827032,XGBoost,oulad_source
35,0.83,0.02869266518488645,XGBoost,oulad_source
0,0.88,0.027407037327814254,XGBoost,oulad_source
75,0.77,0.027277686852155012,XGBoost,oulad_source
75,0.79,0.024262475875379167,XGBoost,oulad_source
75,0.78,0.024102985483429262,XGBoost,oulad_source
75,0.8,0.02267699115044254,XGBoost,oulad_source
75,0.81,0.02267699115044254,XGBoost,oulad_source
35,0.84,0.019215044971382263,XGBoost,oulad_source
0,0.89,0.017322266329845074,XGBoost,oulad_source
60,0.81,0.015944195316392573,XGBoost,oulad_source
75,0.82,0.01339285714285718,XGBoost,oulad_source
75,0.83,0.01339285714285718,XGBoost,oulad_source
75,0.84,0.01339285714285718,XGBoost,oulad_source
60,0.82,0.012036108324974884,XGBoost,oulad_source
0,0.9,0.010456756953017362,XGBoost,oulad_source
35,0.85,0.00864731315626949,XGBoost,oulad_source
75,0.85,0.00840571588680305,XGBoost,oulad_source
60,0.83,0.007550969041026908,XGBoost,oulad_source
35,0.86,0.007416563658838235,XGBoost,oulad_source
75,0.86,0.006730229949523294,XGBoost,oulad_source
60,0.84,0.006045340050377814,XGBoost,oulad_source
75,0.88,0.005059021922428345,XGBoost,oulad_source
75,0.87,0.0050561797752809124,XGBoost,oulad_source
60,0.85,0.003029537995455683,XGBoost,oulad_source
60,0.86,0.003029537995455683,XGBoost,oulad_source
0,0.91,0.001753488711916443,XGBoost,oulad_source
75,0.89,0.001689189189189194,XGBoost,oulad_source
60,0.88,0.0015166835187057583,XGBoost,oulad_source
60,0.89,0.0015166835187057583,XGBoost,oulad_source
60,0.87,0.0015159171298635625,XGBoost,oulad_source
35,0.87,0.0,XGBoost,oulad_source
35,0.88,0.0,XGBoost,oulad_source
35,0.89,0.0,XGBoost,oulad_source
35,0.9,0.0,XGBoost,oulad_source
60,0.9,0.0,XGBoost,oulad_source
75,0.9,0.0,XGBoost,oulad_source
35,0.91,0.0,XGBoost,oulad_source
60,0.91,0.0,XGBoost,oulad_source
75,0.91,0.0,XGBoost,oulad_source
0,0.92,0.0,XGBoost,oulad_source
35,0.92,0.0,XGBoost,oulad_source
60,0.92,0.0,XGBoost,oulad_source
75,0.92,0.0,XGBoost,oulad_source
0,0.93,0.0,XGBoost,oulad_source
35,0.93,0.0,XGBoost,oulad_source
60,0.93,0.0,XGBoost,oulad_source
75,0.93,0.0,XGBoost,oulad_source
0,0.94,0.0,XGBoost,oulad_source
35,0.94,0.0,XGBoost,oulad_source
60,0.94,0.0,XGBoost,oulad_source
75,0.94,0.0,XGBoost,oulad_source
0,0.95,0.0,XGBoost,oulad_source
35,0.95,0.0,XGBoost,oulad_source
60,0.95,0.0,XGBoost,oulad_source
75,0.95,0.0,XGBoost,oulad_source
0,0.33,0.4633310968776949,XGBoost,pooled
0,0.32,0.4617663597618924,XGBoost,pooled
0,0.31,0.4594156106653465,XGBoost,pooled
0,0.35,0.4579086103325948,XGBoost,pooled
0,0.34,0.45669605416657405,XGBoost,pooled
0,0.3,0.45599958306974797,XGBoost,pooled
0,0.5,0.4552066362047071,XGBoost,pooled
0,0.36,0.45493217834050337,XGBoost,pooled
0,0.39,0.4546343480325725,XGBoost,pooled
0,0.69,0.4544491197592447,XGBoost,pooled
0,0.37,0.4540297447614762,XGBoost,pooled
0,0.38,0.4533660346767476,XGBoost,pooled
0,0.49,0.45319575122891304,XGBoost,pooled
0,0.29,0.45314605372807903,XGBoost,pooled
0,0.68,0.4529222445088498,XGBoost,pooled
0,0.51,0.4521247000196235,XGBoost,pooled
0,0.42,0.45198272907586745,XGBoost,pooled
0,0.48,0.4517658489384372,XGBoost,pooled
0,0.65,0.45159413523143765,XGBoost,pooled
0,0.67,0.45148124827525715,XGBoost,pooled
0,0.4,0.45124524237175595,XGBoost,pooled
0,0.41,0.45102439648206116,XGBoost,pooled
0,0.28,0.4503959350588803,XGBoost,pooled
0,0.64,0.45018411451510043,XGBoost,pooled
0,0.62,0.450043275579251,XGBoost,pooled
0,0.52,0.449987488557575,XGBoost,pooled
0,0.43,0.4496288667581238,XGBoost,pooled
0,0.61,0.44958273912852614,XGBoost,pooled
0,0.66,0.44923731774702863,XGBoost,pooled
0,0.7,0.44899810575391563,XGBoost,pooled
0,0.47,0.447928111531468,XGBoost,pooled
0,0.63,0.44791646001294005,XGBoost,pooled
0,0.71,0.44788753509912405,XGBoost,pooled
0,0.53,0.44745584192107307,XGBoost,pooled
0,0.6,0.44737449924801515,XGBoost,pooled
0,0.27,0.4472293560791243,XGBoost,pooled
0,0.26,0.44675971114520435,XGBoost,pooled
0,0.54,0.4463653512644138,XGBoost,pooled
0,0.59,0.4463220257597385,XGBoost,pooled
0,0.44,0.4460347318478519,XGBoost,pooled
0,0.55,0.4460170393358487,XGBoost,pooled
0,0.57,0.44596328234183863,XGBoost,pooled
0,0.58,0.44594391829768637,XGBoost,pooled
0,0.46,0.4459228909087469,XGBoost,pooled
0,0.45,0.4457063927382958,XGBoost,pooled
0,0.56,0.4446397512318578,XGBoost,pooled
0,0.25,0.4432390777668023,XGBoost,pooled
0,0.24,0.4426994190140436,XGBoost,pooled
0,0.22,0.4412302952976751,XGBoost,pooled
0,0.23,0.4401146641847475,XGBoost,pooled
0,0.72,0.4379108435311349,XGBoost,pooled
0,0.21,0.4374398004385097,XGBoost,pooled
0,0.2,0.4363465880908723,XGBoost,pooled
0,0.19,0.4344159898446236,XGBoost,pooled
0,0.18,0.4341318208764152,XGBoost,pooled
0,0.17,0.433164607014728,XGBoost,pooled
0,0.16,0.43175775812690764,XGBoost,pooled
0,0.14,0.43126751179980677,XGBoost,pooled
0,0.15,0.43101391904896474,XGBoost,pooled
0,0.13,0.4306738281214312,XGBoost,pooled
0,0.73,0.42953185083872786,XGBoost,pooled
0,0.12,0.42949135089764373,XGBoost,pooled
0,0.11,0.4293570110382413,XGBoost,pooled
0,0.1,0.4285112864870869,XGBoost,pooled
0,0.07,0.4282549222182263,XGBoost,pooled
0,0.09,0.42786575754827144,XGBoost,pooled
0,0.08,0.42741738662233963,XGBoost,pooled
0,0.06,0.42633817471371693,XGBoost,pooled
0,0.05,0.42589897588893905,XGBoost,pooled
0,0.74,0.4120724715672422,XGBoost,pooled
0,0.75,0.3980090504136393,XGBoost,pooled
35,0.53,0.3977548797855505,XGBoost,pooled
35,0.52,0.3965183752417888,XGBoost,pooled
35,0.54,0.39611009811583875,XGBoost,pooled
35,0.51,0.39517321915142983,XGBoost,pooled
35,0.48,0.3951376274975628,XGBoost,pooled
35,0.5,0.39489681050657544,XGBoost,pooled
35,0.49,0.392630057803477,XGBoost,pooled
35,0.47,0.3921806538591242,XGBoost,pooled
35,0.55,0.3883863965267827,XGBoost,pooled
35,0.46,0.3881698162050285,XGBoost,pooled
35,0.45,0.3860984588506947,XGBoost,pooled
35,0.43,0.3827701533848446,XGBoost,pooled
35,0.44,0.38265459125532475,XGBoost,pooled
0,0.76,0.38251636568903,XGBoost,pooled
35,0.42,0.37812273966504867,XGBoost,pooled
35,0.57,0.37464147957670807,XGBoost,pooled
35,0.41,0.3737718923536871,XGBoost,pooled
0,0.77,0.37214336383668134,XGBoost,pooled
35,0.56,0.37210620806955513,XGBoost,pooled
35,0.58,0.370847176079743,XGBoost,pooled
35,0.4,0.3679163034001637,XGBoost,pooled
35,0.59,0.3670735659501004,XGBoost,pooled
35,0.39,0.3634564970074558,XGBoost,pooled
60,0.43,0.3630202450256257,XGBoost,pooled
60,0.44,0.36253063447398876,XGBoost,pooled
60,0.45,0.36243635677917585,XGBoost,pooled
60,0.42,0.36061166190555544,XGBoost,pooled
60,0.39,0.35913358468247925,XGBoost,pooled
0,0.78,0.358971331133771,XGBoost,pooled
35,0.38,0.35872095785621133,XGBoost,pooled
60,0.38,0.3584375439089423,XGBoost,pooled
35,0.6,0.3569265283230592,XGBoost,pooled
60,0.46,0.3561966440977281,XGBoost,pooled
60,0.41,0.3558804627249289,XGBoost,pooled
35,0.37,0.35574139594723303,XGBoost,pooled
60,0.4,0.3543234526186383,XGBoost,pooled
60,0.48,0.3530298137982956,XGBoost,pooled
60,0.47,0.3527111842782135,XGBoost,pooled
35,0.36,0.3514521715960381,XGBoost,pooled
60,0.37,0.3510938129110104,XGBoost,pooled
60,0.49,0.3495734171531177,XGBoost,pooled
60,0.36,0.34864759932702666,XGBoost,pooled
0,0.79,0.34727215369834785,XGBoost,pooled
60,0.5,0.3469862694903396,XGBoost,pooled
35,0.35,0.3461982305423574,XGBoost,pooled
35,0.61,0.34595484477893507,XGBoost,pooled
60,0.35,0.34263344311190375,XGBoost,pooled
35,0.34,0.3411122144984895,XGBoost,pooled
75,0.39,0.34045248868778805,XGBoost,pooled
0,0.8,0.3379906897953597,XGBoost,pooled
75,0.4,0.337358562327665,XGBoost,pooled
75,0.42,0.33699403828051855,XGBoost,pooled
75,0.41,0.3369576059850419,XGBoost,pooled
35,0.33,0.3364801349776827,XGBoost,pooled
75,0.38,0.3359834082267598,XGBoost,pooled
60,0.34,0.3359426351956895,XGBoost,pooled
35,0.62,0.3357915437561523,XGBoost,pooled
75,0.37,0.3349010703859937,XGBoost,pooled
60,0.51,0.33467496036101835,XGBoost,pooled
75,0.43,0.3331867165163877,XGBoost,pooled
35,0.32,0.3327991244185364,XGBoost,pooled
75,0.35,0.3327255488294139,XGBoost,pooled
75,0.34,0.33247512351263686,XGBoost,pooled
60,0.33,0.3317813416106147,XGBoost,pooled
75,0.36,0.3300061425061488,XGBoost,pooled
75,0.33,0.3297886481456939,XGBoost,pooled
35,0.31,0.32978521913706466,XGBoost,pooled
60,0.32,0.32721202003338135,XGBoost,pooled
35,0.3,0.3252891828966088,XGBoost,pooled
75,0.44,0.3242178447276965,XGBoost,pooled
75,0.45,0.323224942150775,XGBoost,pooled
60,0.52,0.32253106186755404,XGBoost,pooled
60,0.31,0.32172328796484095,XGBoost,pooled
75,0.32,0.32136081952700873,XGBoost,pooled
60,0.53,0.3203857487275648,XGBoost,pooled
35,0.63,0.31976294769389924,XGBoost,pooled
35,0.29,0.31959798994972366,XGBoost,pooled
75,0.46,0.3191680575170122,XGBoost,pooled
60,0.3,0.31876526529126753,XGBoost,pooled
0,0.81,0.31875443153419525,XGBoost,pooled
75,0.31,0.3176321963544562,XGBoost,pooled
60,0.29,0.3162516840476953,XGBoost,pooled
35,0.28,0.3154240022444859,XGBoost,pooled
60,0.28,0.31447627273162804,XGBoost,pooled
75,0.3,0.31118033921773003,XGBoost,pooled
35,0.27,0.3111369385382935,XGBoost,pooled
60,0.27,0.31101451955978265,XGBoost,pooled
60,0.26,0.3108391764548193,XGBoost,pooled
60,0.54,0.30979626011722056,XGBoost,pooled
75,0.29,0.3077266138923034,XGBoost,pooled
75,0.47,0.30724018167245576,XGBoost,pooled
35,0.26,0.3070028760617754,XGBoost,pooled
60,0.25,0.3040461929590149,XGBoost,pooled
75,0.28,0.3034409175780283,XGBoost,pooled
35,0.25,0.30310982810652104,XGBoost,pooled
60,0.55,0.30243050502110397,XGBoost,pooled
35,0.24,0.3000290350678829,XGBoost,pooled
75,0.27,0.29953869810354394,XGBoost,pooled
75,0.48,0.29937923250564313,XGBoost,pooled
75,0.49,0.2980555143238823,XGBoost,pooled
60,0.24,0.2979745681978154,XGBoost,pooled
35,0.23,0.2968090173043069,XGBoost,pooled
35,0.64,0.29677419354839235,XGBoost,pooled
0,0.82,0.2949501125525573,XGBoost,pooled
60,0.56,0.2945142506895504,XGBoost,pooled
35,0.22,0.2932690803266618,XGBoost,pooled
75,0.26,0.2932263814616827,XGBoost,pooled
60,0.57,0.2916400765794518,XGBoost,pooled
35,0.21,0.29155439933101424,XGBoost,pooled
75,0.5,0.29121390872399755,XGBoost,pooled
60,0.23,0.29057843294343283,XGBoost,pooled
35,0.2,0.28984530555978266,XGBoost,pooled
35,0.65,0.28977035490605946,XGBoost,pooled
35,0.19,0.288440500790054,XGBoost,pooled
75,0.25,0.2873925501432734,XGBoost,pooled
35,0.18,0.2873604826545727,XGBoost,pooled
35,0.17,0.28624457416551646,XGBoost,pooled
75,0.51,0.2857142857142846,XGBoost,pooled
35,0.16,0.2850014850014573,XGBoost,pooled
60,0.58,0.2849078532292882,XGBoost,pooled
60,0.22,0.2848719937936329,XGBoost,pooled
75,0.24,0.2837819185645339,XGBoost,pooled
35,0.15,0.28348734905963985,XGBoost,pooled
35,0.14,0.2819639396252733,XGBoost,pooled
35,0.11,0.2813929768322612,XGBoost,pooled
35,0.13,0.28127287098565684,XGBoost,pooled
35,0.1,0.2808773052533319,XGBoost,pooled
35,0.12,0.2807796838013692,XGBoost,pooled
35,0.09,0.2803146863296961,XGBoost,pooled
35,0.05,0.28014390158985264,XGBoost,pooled
35,0.06,0.28014390158985264,XGBoost,pooled
35,0.07,0.28014390158985264,XGBoost,pooled
35,0.08,0.28014390158985264,XGBoost,pooled
60,0.21,0.2793317064013462,XGBoost,pooled
0,0.83,0.27758033848265495,XGBoost,pooled
75,0.23,0.277341148261629,XGBoost,pooled
75,0.52,0.2766355140186907,XGBoost,pooled
60,0.2,0.27331178030440095,XGBoost,pooled
75,0.22,0.2728901783428682,XGBoost,pooled
75,0.53,0.26940639269406313,XGBoost,pooled
60,0.59,0.268717948717949,XGBoost,pooled
35,0.66,0.26818378222670797,XGBoost,pooled
75,0.21,0.26760854298344056,XGBoost,pooled
60,0.19,0.26743365330321334,XGBoost,pooled
60,0.6,0.26261205835823537,XGBoost,pooled
60,0.18,0.26233230134158425,XGBoost,pooled
75,0.2,0.2606342763917132,XGBoost,pooled
75,0.54,0.2602689930934201,XGBoost,pooled
60,0.17,0.2581425834425684,XGBoost,pooled
75,0.19,0.2565837530275709,XGBoost,pooled
60,0.16,0.25475986560378977,XGBoost,pooled
60,0.15,0.2523172992487023,XGBoost,pooled
35,0.67,0.25179640718563334,XGBoost,pooled
60,0.14,0.25105275000803134,XGBoost,pooled
0,0.84,0.2494050510629361,XGBoost,pooled
60,0.13,0.2490635515205335,XGBoost,pooled
75,0.18,0.24821196961275335,XGBoost,pooled
60,0.12,0.24694699735615777,XGBoost,pooled
60,0.61,0.2447349310094407,XGBoost,pooled
60,0.11,0.24471364952819424,XGBoost,pooled
75,0.55,0.24447383336482123,XGBoost,pooled
75,0.17,0.24390595182371905,XGBoost,pooled
60,0.1,0.24280814510397197,XGBoost,pooled
60,0.09,0.24256588455979103,XGBoost,pooled
60,0.08,0.2414299706170373,XGBoost,pooled
60,0.07,0.24135402664059158,XGBoost,pooled
60,0.06,0.24091241766283986,XGBoost,pooled
60,0.05,0.24073622623110202,XGBoost,pooled
0,0.85,0.23987577521081452,XGBoost,pooled
75,0.16,0.23957166853303996,XGBoost,pooled
75,0.15,0.2368475204060687,XGBoost,pooled
75,0.14,0.234555398014994,XGBoost,pooled
75,0.13,0.23149716107182503,XGBoost,pooled
75,0.56,0.23072418504782352,XGBoost,pooled
75,0.12,0.23032327797976332,XGBoost,pooled
0,0.86,0.23027178514828459,XGBoost,pooled
75,0.11,0.22783825816485725,XGBoost,pooled
75,0.1,0.22635688807481458,XGBoost,pooled
75,0.09,0.2245171160833861,XGBoost,pooled
35,0.68,0.22447388932190587,XGBoost,pooled
75,0.08,0.22342342342342833,XGBoost,pooled
75,0.07,0.2226827430293945,XGBoost,pooled
75,0.06,0.22213876631302712,XGBoost,pooled
60,0.62,0.22180451127819514,XGBoost,pooled
75,0.05,0.22163934426229995,XGBoost,pooled
0,0.87,0.21351817678740723,XGBoost,pooled
75,0.57,0.21345146999597278,XGBoost,pooled
60,0.63,0.2129629629629626,XGBoost,pooled
35,0.69,0.20948359857096852,XGBoost,pooled
75,0.58,0.20285065069200603,XGBoost,pooled
0,0.88,0.19692379994062084,XGBoost,pooled
60,0.64,0.19438358892650826,XGBoost,pooled
0,0.89,0.19392880744513835,XGBoost,pooled
75,0.59,0.1903348876642648,XGBoost,pooled
35,0.7,0.18966096005371288,XGBoost,pooled
75,0.6,0.18260869565217427,XGBoost,pooled
0,0.9,0.1810366815507214,XGBoost,pooled
60,0.65,0.17947669664758742,XGBoost,pooled
75,0.61,0.17137729923732653,XGBoost,pooled
35,0.71,0.1650233523611863,XGBoost,pooled
75,0.62,0.16243654822335069,XGBoost,pooled
0,0.91,0.15670408542114325,XGBoost,pooled
60,0.66,0.15378168866540906,XGBoost,pooled
35,0.72,0.15032795603616667,XGBoost,pooled
0,0.92,0.14963188436619596,XGBoost,pooled
60,0.67,0.14729672200936517,XGBoost,pooled
75,0.63,0.14639905548996499,XGBoost,pooled
35,0.73,0.1395180286283774,XGBoost,pooled
0,0.93,0.1358486622248423,XGBoost,pooled
